date	type	station_train_code	train_no
2022-08-17	D	D2141(上海虹桥-青岛)	5l000D214010
2022-08-17	D	D2142(青岛-上海虹桥)	49000D214200
2022-08-17	D	D2145(青岛北-上海南)	49000D214502
2022-08-17	D	D2146(上海虹桥-青岛北)	5l000D214601
2022-08-17	D	D2151(荣成-上海虹桥)	49000D215401
2022-08-17	D	D2152(上海南-荣成)	55000D215201
2022-08-17	D	D2153(上海南-荣成)	55000D215201
2022-08-17	D	D2154(荣成-上海虹桥)	49000D215401
2022-08-17	D	D2155(利川-安庆)	42000D215801
2022-08-17	D	D2156(安庆-利川)	59000D215601
2022-08-17	D	D2157(安庆-利川)	59000D215601
2022-08-17	D	D2158(利川-安庆)	42000D215801
2022-08-17	D	D2159(青岛北-宁波)	49000D215901
2022-08-17	D	D2160(宁波-青岛北)	5e000D216000
2022-08-17	D	D2161(武汉-南京南)	4e000D216101
2022-08-17	D	D2162(南京南-武汉)	5l000D216310
2022-08-17	D	D2163(南京南-武汉)	5l000D216310
2022-08-17	D	D2164(武汉-南京南)	4e000D216101
2022-08-17	D	D2165(武汉-南京南)	4e000D216502
2022-08-17	D	D2166(南京南-武汉)	5l000D216702
2022-08-17	D	D2167(南京南-武汉)	5l000D216702
2022-08-17	D	D2168(武汉-南京南)	4e000D216502
2022-08-17	D	D2179(武汉-黄梅东)	4e000D217901
2022-08-17	D	D2180(黄梅东-武汉)	59000D218002
2022-08-17	D	D2181(武汉-黄梅东)	4e000D218102
2022-08-17	D	D2182(黄梅东-武汉)	59000D218202
2022-08-17	D	D2183(宜昌东-池州)	42000D218610
2022-08-17	D	D2184(池州-宜昌东)	54000D218500
2022-08-17	D	D2185(池州-宜昌东)	54000D218500
2022-08-17	D	D2186(宜昌东-池州)	42000D218610
2022-08-17	D	D2187(汉口-杭州)	39000D21900B
2022-08-17	D	D2188(杭州-宜昌东)	56000D218840
2022-08-17	D	D2189(杭州-宜昌东)	56000D218840
2022-08-17	D	D2190(汉口-杭州)	39000D21900B
2022-08-17	D	D2191(宜昌东-杭州)	42000D21940A
2022-08-17	D	D2192(杭州-汉口)	56000D219250
2022-08-17	D	D2193(杭州-汉口)	56000D219250
2022-08-17	D	D2194(宜昌东-杭州)	42000D21940A
2022-08-17	D	D2195(汉口-宁波)	39000D21980A
2022-08-17	D	D2196(宁波-宜昌东)	5e000D219608
2022-08-17	D	D2197(宁波-宜昌东)	5e000D219608
2022-08-17	D	D2198(汉口-宁波)	39000D21980A
2022-08-17	D	D2205(成都东-上海虹桥)	76000D22080D
2022-08-17	D	D2206(上海虹桥-成都东)	5l000D220600
2022-08-17	D	D2207(上海虹桥-成都东)	5l000D220600
2022-08-17	D	D2208(成都东-上海虹桥)	76000D22080D
2022-08-17	D	D2211(重庆北-上海虹桥)	77000D22140D
2022-08-17	D	D2212(嘉兴南-重庆北)	5q000D221202
2022-08-17	D	D2213(嘉兴南-重庆北)	5q000D221202
2022-08-17	D	D2214(重庆北-上海虹桥)	77000D22140D
2022-08-17	D	D2215(重庆北-上海虹桥)	77000D22180B
2022-08-17	D	D2216(上海虹桥-重庆北)	5l000D221602
2022-08-17	D	D2217(上海虹桥-重庆北)	5l000D221602
2022-08-17	D	D2218(重庆北-上海虹桥)	77000D22180B
2022-08-17	D	D2221(成都东-杭州东)	76000D22240E
2022-08-17	D	D2222(杭州东-成都东)	56000D222203
2022-08-17	D	D2223(杭州东-成都东)	56000D222203
2022-08-17	D	D2224(成都东-杭州东)	76000D22240E
2022-08-17	D	D2225(重庆北-福州)	77000D22280E
2022-08-17	D	D2226(福州-重庆北)	58000D22260Q
2022-08-17	D	D2227(福州-重庆北)	58000D22260Q
2022-08-17	D	D2228(重庆北-福州)	77000D22280E
2022-08-17	D	D2231(重庆北-厦门北)	77000D22340I
2022-08-17	D	D2232(厦门北-重庆北)	5n000D22320T
2022-08-17	D	D2233(厦门北-重庆北)	5n000D22320T
2022-08-17	D	D2234(重庆北-厦门北)	77000D22340I
2022-08-17	D	D2235(成都东-南昌)	76000D22380C
2022-08-17	D	D2236(南昌-成都东)	57000D22360T
2022-08-17	D	D2237(南昌-成都东)	57000D22360T
2022-08-17	D	D2238(成都东-南昌)	76000D22380C
2022-08-17	D	D2241(成都东-福州)	76000D22440O
2022-08-17	D	D2242(福州-成都东)	58000D22420Y
2022-08-17	D	D2243(福州-成都东)	58000D22420Y
2022-08-17	D	D2244(成都东-福州)	76000D22440O
2022-08-17	D	D2245(重庆北-杭州东)	77000D224808
2022-08-17	D	D2246(杭州东-重庆北)	56000D224661
2022-08-17	D	D2247(杭州东-重庆北)	56000D224661
2022-08-17	D	D2248(重庆北-杭州东)	77000D224808
2022-08-17	D	D2253(成都东-宜兴)	76000D22560B
2022-08-17	D	D2254(宜兴-成都东)	5s000D225404
2022-08-17	D	D2255(宜兴-成都东)	5s000D225404
2022-08-17	D	D2256(成都东-宜兴)	76000D22560B
2022-08-17	D	D2259(汉口-成都东)	39000D22590I
2022-08-17	D	D2260(成都东-汉口)	76000D22600F
2022-08-17	D	D2261(成都东-杭州东)	76000D226409
2022-08-17	D	D2262(杭州东-成都东)	56000D226281
2022-08-17	D	D2263(杭州东-成都东)	56000D226281
2022-08-17	D	D2264(成都东-杭州东)	76000D226409
2022-08-17	D	D2267(重庆北-上海虹桥)	77000D227007
2022-08-17	D	D2268(上海虹桥-重庆北)	5l000D226801
2022-08-17	D	D2269(上海虹桥-重庆北)	5l000D226801
2022-08-17	D	D2270(重庆北-上海虹桥)	77000D227007
2022-08-17	D	D2271(南京南-重庆北)	5l000D227161
2022-08-17	D	D2272(重庆北-南京南)	77000D227209
2022-08-17	D	D2277(汉口-重庆北)	39000D227700
2022-08-17	D	D2278(重庆北-汉口)	77000D227808
2022-08-17	D	D2281(南京南-深圳北)	5l000D228102
2022-08-17	D	D2282(深圳北-南京南)	6i000D22820I
2022-08-17	D	D2283(南通-深圳北)	5f000D228602
2022-08-17	D	D2284(深圳北-南通)	6i000D22840J
2022-08-17	D	D2285(深圳北-南通)	6i000D22840J
2022-08-17	D	D2286(南通-深圳北)	5f000D228602
2022-08-17	D	D2287(上海虹桥-深圳北)	5l000D228706
2022-08-17	D	D2289(南通-深圳北)	5f000D229240
2022-08-17	D	D2290(深圳北-南通)	6i000D229009
2022-08-17	D	D2291(深圳北-南通)	6i000D229009
2022-08-17	D	D2292(南通-深圳北)	5f000D229240
2022-08-17	D	D2293(南京南-深圳北)	5l000D229340
2022-08-17	D	D2294(深圳北-南京南)	6i000D22940U
2022-08-17	D	D2297(泰宁-深圳北)	5u000D22970K
2022-08-17	D	D2298(深圳北-福州南)	6i000D22980K
2022-08-17	D	D2301(福州南-深圳北)	5n000D23010O
2022-08-17	D	D2302(深圳北-福鼎)	6i000D23020M
2022-08-17	D	D2304(深圳北-上饶)	6i000D23040P
2022-08-17	D	D2305(福鼎-深圳北)	5n000D23050H
2022-08-17	D	D2307(福州南-深圳北)	5n000D23070P
2022-08-17	D	D2308(深圳北-福州南)	6i000D23080I
2022-08-17	D	D2311(福州南-深圳北)	5n000D231111
2022-08-17	D	D2312(深圳北-福州南)	6i000D23120V
2022-08-17	D	D2314(深圳北-泉州)	6i000D23140C
2022-08-17	D	D2315(广州东-厦门)	65000D231501
2022-08-17	D	D2318(广州东-厦门)	65000D231501
2022-08-17	D	D2321(南昌西-深圳北)	5u000D23210Q
2022-08-17	D	D2325(上饶-深圳北)	57000D23250I
2022-08-17	D	D2326(深圳北-福州南)	6i000D23260X
2022-08-17	D	D2328(深圳北-福州南)	6i000D23280G
2022-08-17	D	D2329(厦门-深圳北)	58000D232900
2022-08-17	D	D2330(深圳北-福州)	6i000D23300L
2022-08-17	D	D2331(福州-深圳北)	58000D23310P
2022-08-17	D	D2336(深圳北-厦门)	6i000D23360B
2022-08-17	D	D2342(深圳北-厦门北)	6i000D23420F
2022-08-17	D	D2346(深圳北-厦门)	6i000D23460A
2022-08-17	D	D2350(深圳北-厦门)	6i000D23500B
2022-08-17	D	D2351(龙岩-深圳北)	5c000D23510V
2022-08-17	D	D2352(深圳北-南平市)	6i000D23520Y
2022-08-17	D	D2353(南平市-深圳北)	5y000D23530U
2022-08-17	D	D2354(深圳北-龙岩)	6i000D23540M
2022-08-17	D	D2355(龙岩-深圳北)	5c000D23550E
2022-08-17	D	D2356(深圳北-龙岩)	6i000D23560A
2022-08-17	D	D2357(赣州-深圳北)	57000D23570G
2022-08-17	D	D2358(深圳北-赣州)	6i000D23580A
2022-08-17	D	D2361(南昌西-深圳北)	5u000D236107
2022-08-17	D	D2362(深圳北-南昌西)	6i000D236207
2022-08-17	D	D2363(南宁东-广州南)	71000D23630B
2022-08-17	D	D2364(广州南-南宁东)	6c000D23640E
2022-08-17	D	D2367(桂林北-珠海)	71000D23670I
2022-08-17	D	D2368(珠海-桂林北)	6e000D23680A
2022-08-17	D	D2373(南京南-成都东)	5l000D237301
2022-08-17	D	D2374(成都东-南京南)	76000D237408
2022-08-17	D	D2375(重庆北-厦门)	77000D237807
2022-08-17	D	D2376(厦门-重庆北)	58000D23760E
2022-08-17	D	D2377(厦门-重庆北)	58000D23760E
2022-08-17	D	D2378(重庆北-厦门)	77000D237807
2022-08-17	D	D2385(广州东-厦门)	65000D238507
2022-08-17	D	D2386(厦门-广州东)	58000D238707
2022-08-17	D	D2387(厦门-广州东)	58000D238707
2022-08-17	D	D2388(广州东-厦门)	65000D238507
2022-08-17	D	D2391(梅州西-厦门)	6z000D239103
2022-08-17	D	D2394(梅州西-厦门)	6z000D239103
2022-08-17	D	D2395(广州东-厦门)	65000D239502
2022-08-17	D	D2398(广州东-厦门)	65000D239502
2022-08-17	D	D2401(东莞南-厦门)	6l000D240100
2022-08-17	D	D2402(厦门-东莞南)	58000D240301
2022-08-17	D	D2403(厦门-东莞南)	58000D240301
2022-08-17	D	D2404(东莞南-厦门)	6l000D240100
2022-08-17	D	D2406(厦门北-东莞南)	5n000D240701
2022-08-17	D	D2407(厦门北-东莞南)	5n000D240701
2022-08-17	D	D2409(东莞南-泰宁)	6l000D240900
2022-08-17	D	D2410(福州南-东莞南)	5n000D241101
2022-08-17	D	D2411(福州南-东莞南)	5n000D241101
2022-08-17	D	D2412(东莞南-泰宁)	6l000D240900
2022-08-17	D	D2421(东莞南-上海虹桥)	6l000D242102
2022-08-17	D	D2424(东莞南-上海虹桥)	6l000D242102
2022-08-17	D	D2501(太原南-西安北)	27000D25010B
2022-08-17	D	D2502(西安北-太原南)	4f000D25020F
2022-08-17	D	D2503(太原南-西安北)	27000D250305
2022-08-17	D	D2504(西安北-太原南)	4f000D25040F
2022-08-17	D	D2505(太原南-西安北)	27000D25050B
2022-08-17	D	D2506(西安北-太原南)	4f000D25060H
2022-08-17	D	D2507(太原南-西安北)	27000D250707
2022-08-17	D	D2508(西安北-太原南)	4f000D25080F
2022-08-17	D	D2509(太原南-西安北)	27000D250907
2022-08-17	D	D2512(西安北-太原南)	4f000D25120G
2022-08-17	D	D2513(太原南-西安北)	27000D25130G
2022-08-17	D	D2514(西安北-太原南)	4f000D25140B
2022-08-17	D	D2515(太原南-西安北)	27000D251512
2022-08-17	D	D2516(西安北-太原南)	4f000D25160C
2022-08-17	D	D2518(西安北-太原南)	4f000D25180G
2022-08-17	D	D2519(太原南-西安北)	27000D25190B
2022-08-17	D	D2520(西安北-太原南)	4f000D25200E
2022-08-17	D	D2521(太原南-西安北)	27000D25212D
2022-08-17	D	D2523(太原南-西安北)	27000D252305
2022-08-17	D	D2524(西安北-太原南)	4f000D25240C
2022-08-17	D	D2525(太原南-西安北)	27000D25250C
2022-08-17	D	D2527(太原南-西安北)	27000D25271E
2022-08-17	D	D2528(西安北-太原南)	4f000D25280I
2022-08-17	D	D2529(太原南-西安北)	27000D25292A
2022-08-17	D	D2533(太原南-西安北)	27000D25331B
2022-08-17	D	D2534(西安北-太原南)	4f000D25340C
2022-08-17	D	D2536(西安北-太原南)	4f000D25360D
2022-08-17	D	D2537(太原南-西安北)	27000D253704
2022-08-17	D	D2538(西安北-太原南)	4f000D25380A
2022-08-17	D	D2540(西安北-太原南)	4f000D254007
2022-08-17	D	D2561(太原南-宝鸡南)	27000D25610D
2022-08-17	D	D2562(宝鸡南-太原南)	4g000D25620E
2022-08-17	D	D2563(太原南-宝鸡南)	27000D25630A
2022-08-17	D	D2564(宝鸡南-太原南)	4g000D25640D
2022-08-17	D	D2565(太原南-兰州西)	27000D25650A
2022-08-17	D	D2566(兰州西-太原南)	8d000D256607
2022-08-17	D	D2567(太原南-兰州西)	27000D25670A
2022-08-17	D	D2568(兰州西-太原南)	8d000D25680A
2022-08-17	D	D2571(太原南-宝鸡南)	27000D257106
2022-08-17	D	D2572(宝鸡南-太原南)	4g000D257207
2022-08-17	D	D2581(大同南-西安北)	28000D258107
2022-08-17	D	D2582(西安北-大同南)	4f000D258207
2022-08-17	D	D2583(太原南-西安北)	27000D258302
2022-08-17	D	D2584(西安北-太原南)	4f000D258407
2022-08-17	D	D2647(西安北-兰州西)	4f000D264701
2022-08-17	D	D2648(兰州西-西安北)	8d000D264801
2022-08-17	D	D2649(西安北-兰州西)	4f000D264910
2022-08-17	D	D2650(兰州西-西安北)	8d000D265000
2022-08-17	D	D2651(西安北-兰州西)	4f000D26510C
2022-08-17	D	D2652(兰州西-西安北)	8d000D265204
2022-08-17	D	D2653(西安北-兰州西)	4f000D26530A
2022-08-17	D	D2654(兰州西-西安北)	8d000D265403
2022-08-17	D	D2655(西安北-兰州西)	4f000D265508
2022-08-17	D	D2656(兰州西-西安北)	8d000D265610
2022-08-17	D	D2657(西安北-兰州西)	4f000D265709
2022-08-17	D	D2658(兰州西-西安北)	8d000D265805
2022-08-17	D	D2660(兰州西-西安北)	8d000D266011
2022-08-17	D	D2661(西安北-兰州西)	4f000D26610A
2022-08-17	D	D2662(兰州西-西安北)	8d000D266212
2022-08-17	D	D2663(西安北-兰州西)	4f000D26630A
2022-08-17	D	D2664(兰州西-西安北)	8d000D266404
2022-08-17	D	D2665(西安北-兰州西)	4f000D26650H
2022-08-17	D	D2666(兰州西-西安北)	8d000D266602
2022-08-17	D	D2667(西安北-兰州西)	4f000D266709
2022-08-17	D	D2668(兰州西-西安北)	8d000D266806
2022-08-17	D	D2670(兰州西-西安北)	8d000D267011
2022-08-17	D	D2676(兰州西-西安北)	8d000D267612
2022-08-17	D	D2678(兰州西-西安北)	8d000D267823
2022-08-17	D	D2680(兰州西-西安北)	8d000D268005
2022-08-17	D	D2682(西宁-兰州西)	88000D268200
2022-08-17	D	D2685(西安北-兰州西)	4f000D26850H
2022-08-17	D	D2686(兰州西-西安北)	8d000D268602
2022-08-17	D	D2687(西安北-西宁)	4f000D26870G
2022-08-17	D	D2688(西宁-西安北)	88000D26880A
2022-08-17	D	D2689(西安北-兰州西)	4f000D26890E
2022-08-17	D	D2690(兰州西-西安北)	8d000D269015
2022-08-17	D	D2691(西安北-兰州西)	4f000D269105
2022-08-17	D	D2693(西安北-兰州西)	4f000D26930D
2022-08-17	D	D2694(兰州西-西安北)	8d000D269421
2022-08-17	D	D2696(西宁-西安北)	88000D269603
2022-08-17	D	D2697(西安北-西宁)	4f000D26970C
2022-08-17	D	D2698(兰州西-西安北)	8d000D269811
2022-08-17	D	D2701(西安北-西宁)	4f000D270106
2022-08-17	D	D2708(西宁-西安北)	88000D270800
2022-08-17	D	D2709(兰州西-西宁)	8d000D270900
2022-08-17	D	D2710(西宁-兰州西)	88000D271000
2022-08-17	D	D2711(兰州西-西宁)	8d000D271150
2022-08-17	D	D2719(西安北-西宁)	4f000D271902
2022-08-17	D	D2721(西安北-西宁)	4f000D272105
2022-08-17	D	D2726(西宁-西安北)	88000D272602
2022-08-17	D	D2728(西宁-西安北)	88000D272801
2022-08-17	D	D2735(西安北-西宁)	4f000D273505
2022-08-17	D	D2736(西宁-西安北)	88000D273607
2022-08-17	D	D2737(西安北-西宁)	4f000D273706
2022-08-17	D	D2738(西宁-西安北)	88000D273805
2022-08-17	D	D2741(兰州西-西宁)	8d000D274110
2022-08-17	D	D2742(西宁-兰州西)	88000D274200
2022-08-17	D	D2751(兰州西-西宁)	8d000D275131
2022-08-17	D	D2754(西宁-兰州西)	88000D275400
2022-08-17	D	D2756(西宁-兰州西)	88000D275601
2022-08-17	D	D2758(西宁-兰州西)	88000D275800
2022-08-17	D	D2773(太原南-郑州东)	27000D277303
2022-08-17	D	D2774(郑州东-太原南)	38000D277502
2022-08-17	D	D2775(郑州东-太原南)	38000D277502
2022-08-17	D	D2776(太原南-郑州东)	27000D277303
2022-08-17	D	D2777(呼和浩特东-济南西)	33000D278010
2022-08-17	D	D2778(济南西-呼和浩特东)	4p000D277802
2022-08-17	D	D2779(济南西-呼和浩特东)	4p000D277802
2022-08-17	D	D2780(呼和浩特东-济南西)	33000D278010
2022-08-17	D	D2781(包头-郑州东)	33000D278404
2022-08-17	D	D2782(郑州东-包头)	38000D278303
2022-08-17	D	D2783(郑州东-包头)	38000D278303
2022-08-17	D	D2784(包头-郑州东)	33000D278404
2022-08-17	D	D2785(太原南-郑州东)	27000D278503
2022-08-17	D	D2786(郑州东-太原南)	38000D278710
2022-08-17	D	D2787(郑州东-太原南)	38000D278710
2022-08-17	D	D2788(太原南-郑州东)	27000D278503
2022-08-17	D	D2803(贵阳北-广州南)	78000D28030B
2022-08-17	D	D2804(广州南-贵阳北)	6c000D28040F
2022-08-17	D	D2806(广州南-贵阳北)	6c000D28060G
2022-08-17	D	D2807(贵阳北-广州南)	78000D28070G
2022-08-17	D	D2809(贵阳北-广州南)	78000D28090D
2022-08-17	D	D2811(毕节-广州南)	78000D28110H
2022-08-17	D	D2812(珠海-重庆西)	6e000D281202
2022-08-17	D	D2815(宜宾西-广州南)	76000D281503
2022-08-17	D	D2818(广州南-贵阳北)	6c000D28180F
2022-08-17	D	D2819(贵阳北-广州南)	78000D28190A
2022-08-17	D	D2820(广州南-贵阳北)	6c000D282009
2022-08-17	D	D2823(贵阳北-广州南)	78000D28230B
2022-08-17	D	D2825(贵阳北-广州南)	78000D28250D
2022-08-17	D	D2830(广州南-宜宾西)	6c000D28300F
2022-08-17	D	D2831(重庆西-广州南)	77000D283105
2022-08-17	D	D2834(广州南-贵阳北)	6c000D28340I
2022-08-17	D	D2837(贵阳北-广州南)	78000D283706
2022-08-17	D	D2838(广州南-贵阳北)	6c000D28380F
2022-08-17	D	D2840(广州南-贵阳北)	6c000D284009
2022-08-17	D	D2841(贵阳北-广州南)	78000D284107
2022-08-17	D	D2842(广州南-贵阳北)	6c000D28420E
2022-08-17	D	D2844(广州南-毕节)	6c000D28440G
2022-08-17	D	D2845(六盘水-广州南)	78000D284800
2022-08-17	D	D2846(广州南-六盘水)	6c000D284605
2022-08-17	D	D2847(广州南-六盘水)	6c000D284605
2022-08-17	D	D2848(六盘水-广州南)	78000D284800
2022-08-17	D	D2869(威海-南京南)	49000D287203
2022-08-17	D	D2870(南京南-威海)	5l000D287120
2022-08-17	D	D2871(南京南-威海)	5l000D287120
2022-08-17	D	D2872(威海-南京南)	49000D287203
2022-08-17	D	D2873(威海-安庆)	49000D287603
2022-08-17	D	D2874(安庆-威海)	59000D287402
2022-08-17	D	D2875(安庆-威海)	59000D287402
2022-08-17	D	D2876(威海-安庆)	49000D287603
2022-08-17	D	D2879(贵阳北-广州)	78000D28790F
2022-08-17	D	D2880(广州-贵阳北)	63000D288000
2022-08-17	D	D2895(青岛北-安庆)	49000D289502
2022-08-17	D	D2896(安庆-青岛北)	59000D289603
2022-08-17	D	D2897(安庆-青岛北)	59000D289603
2022-08-17	D	D2898(青岛北-安庆)	49000D289502
2022-08-17	D	D2905(青岛-上海)	49000D290800
2022-08-17	D	D2906(上海-青岛)	55000D290610
2022-08-17	D	D2907(上海-青岛)	55000D290610
2022-08-17	D	D2908(青岛-上海)	49000D290800
2022-08-17	D	D2913(青岛-上海虹桥)	49000D291603
2022-08-17	D	D2914(上海虹桥-青岛)	5l000D291402
2022-08-17	D	D2915(上海虹桥-青岛)	5l000D291402
2022-08-17	D	D2916(青岛-上海虹桥)	49000D291603
2022-08-17	D	D2921(淄博北-上海)	49000D292102
2022-08-17	D	D2922(上海-淄博北)	55000D292210
2022-08-17	D	D2923(荣成-上海虹桥)	49000D292603
2022-08-17	D	D2924(上海虹桥-荣成)	5l000D292412
2022-08-17	D	D2925(上海虹桥-荣成)	5l000D292412
2022-08-17	D	D2926(荣成-上海虹桥)	49000D292603
2022-08-17	D	D2927(威海-上海虹桥)	49000D293002
2022-08-17	D	D2928(上海虹桥-威海)	5l000D292812
2022-08-17	D	D2929(上海虹桥-威海)	5l000D292812
2022-08-17	D	D2930(威海-上海虹桥)	49000D293002
2022-08-17	D	D2935(柳州-广州南)	71000D293802
2022-08-17	D	D2936(广州南-柳州)	6c000D293603
2022-08-17	D	D2937(广州南-柳州)	6c000D293603
2022-08-17	D	D2938(柳州-广州南)	71000D293802
2022-08-17	D	D2943(柳州-广州南)	71000D294608
2022-08-17	D	D2944(广州南-柳州)	6c000D294407
2022-08-17	D	D2945(广州南-柳州)	6c000D294407
2022-08-17	D	D2946(柳州-广州南)	71000D294608
2022-08-17	D	D2947(柳州-广州南)	71000D295007
2022-08-17	D	D2948(广州南-柳州)	6c000D294807
2022-08-17	D	D2949(广州南-柳州)	6c000D294807
2022-08-17	D	D2950(柳州-广州南)	71000D295007
2022-08-17	D	D2951(柳州-广州南)	71000D295404
2022-08-17	D	D2952(广州南-柳州)	6c000D295207
2022-08-17	D	D2953(广州南-柳州)	6c000D295207
2022-08-17	D	D2954(柳州-广州南)	71000D295404
2022-08-17	D	D2955(柳州-广州南)	71000D295807
2022-08-17	D	D2956(广州南-柳州)	6c000D295606
2022-08-17	D	D2957(广州南-柳州)	6c000D295606
2022-08-17	D	D2958(柳州-广州南)	71000D295807
2022-08-17	D	D2959(桂林北-广州南)	71000D295907
2022-08-17	D	D2960(广州南-桂林北)	6c000D296009
2022-08-17	D	D2961(桂林北-广州南)	71000D296105
2022-08-17	D	D2962(广州南-桂林北)	6c000D296208
2022-08-17	D	D2965(桂林北-广州南)	71000D29650A
2022-08-17	D	D2966(广州南-东安东)	6c000D29660A
2022-08-17	D	D2967(桂林北-广州南)	71000D296704
2022-08-17	D	D2968(广州南-桂林北)	6c000D296803
2022-08-17	D	D2970(广州南-桂林北)	6c000D297009
2022-08-17	D	D2972(广州南-三江南)	6c000D29720C
2022-08-17	D	D2975(三江南-广州南)	71000D297509
2022-08-17	D	D2976(广州南-桂林北)	6c000D297608
2022-08-17	D	D2979(桂林北-广州南)	71000D29790D
2022-08-17	D	D2981(桂林北-广州南)	71000D298110
2022-08-17	D	D2982(广州南-桂林北)	6c000D298207
2022-08-17	D	D2984(广州南-桂林北)	6c000D298404
2022-08-17	D	D2985(桂林北-广州南)	71000D298504
2022-08-17	D	D2986(东安东-广州南)	71000D298707
2022-08-17	D	D2987(东安东-广州南)	71000D298707
2022-08-17	D	D2989(桂林北-广州南)	71000D298903
2022-08-17	D	D2990(广州南-桂林北)	6c000D299003
2022-08-17	D	D2991(柳州-广州南)	71000D29940E
2022-08-17	D	D2992(广州南-柳州)	6c000D29920G
2022-08-17	D	D2993(广州南-柳州)	6c000D29920G
2022-08-17	D	D2994(柳州-广州南)	71000D29940E
